7:00 PM,1 °C,0,0,0,69%,1030 hPa,10 km,ENE,5.6 km/h		/  ,0,0,	 
7:55 PM,1.0 °C,0,0,0,81%,1029 hPa,0,NE,7.4 km/h		/ 2.1 m/s,0,N/A,	 
8:00 PM,1 °C,0,0,0,74%,1030 hPa,10 km,NE,7.4 km/h		/  ,0,0,	 
8:55 PM,0,0,0,0,86%,1029 hPa,0,NE,11.1 km/h		/ 3.1 m/s,0,N/A,	 
9:00 PM,0,0,0,0,78%,1030 hPa,10 km,NE,11.1 km/h		/  ,0,0,	 
9:55 PM,0,0,0,0,80%,1030 hPa,0,NNE,5.6 km/h		/ 1.5 m/s,0,N/A,	 
10:00 PM,0,0,0,0,73%,1031 hPa,10 km,NNE,5.6 km/h		/  ,0,0,	 
10:55 PM,0,0,0,0,86%,1030 hPa,0,NE,9.3 km/h		/ 2.6 m/s,0,N/A,	 
11:00 PM,0,0,0,0,74%,1031 hPa,10 km,NE,9.3 km/h		/  ,0,0,	 
11:55 PM,0,0,0,0,80%,1030 hPa,0,ENE,9.3 km/h		/ 2.6 m/s,0,N/A,	 
12:00 AM,0,0,0,0,72%,1031 hPa,10 km,ENE,9.3 km/h		/  ,0,0,	 
12:55 AM,0,0,0,0,80%,1030 hPa,0,NE,9.3 km/h		/ 2.6 m/s,0,N/A,	 
1:00 AM,0,0,0,0,77%,1031 hPa,10 km,NE,9.3 km/h		/  ,0,0,	 
1:55 AM,0,0,0,0,80%,1030 hPa,0,ENE,9.3 km/h		/ 2.6 m/s,0,N/A,	 
2:00 AM,0,0,0,0,77%,1031 hPa,10 km,ENE,9.3 km/h		/  ,0,0,	 
2:55 AM,0,0,0,0,86%,1030 hPa,0,North,3.7 km/h		/ 1.0 m/s,0,N/A,	 
3:00 AM,0,0,0,0,85%,1031 hPa,10 km,North,3.7 km/h		/  ,0,0,	 
3:55 AM,0,0,0,0,93%,1031 hPa,0,NNW,7.4 km/h		/ 2.1 m/s,0,N/A,	 
4:00 AM,0,0,0,0,88%,1032 hPa,10 km,NNW,7.4 km/h		/  ,0,0,	 
4:55 AM,0,0,0,0,93%,1031 hPa,0,NNW,7.4 km/h		/ 2.1 m/s,0,N/A,	 
5:00 AM,0,0,0,0,88%,1032 hPa,10 km,NNW,7.4 km/h		/  ,0,0,	 
5:55 AM,0,0,0,0,100%,1030 hPa,0,North,7.4 km/h		/ 2.1 m/s,0,N/A,	 
6:00 AM,0,0,0,0,99%,1031 hPa,10 km,North,7.4 km/h		/  ,0,0,	 
6:55 AM,0,0,0,0,100%,1030 hPa,0,NNE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
7:00 AM,0,0,0,0,99%,1030 hPa,10 km,NNE,3.7 km/h		/  ,0,0,	 
7:55 AM,0,0,0,0,100%,1030 hPa,0,NE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
8:00 AM,0,0,0,0,100%,1031 hPa,15 km,NE,3.7 km/h		/  ,0,0,	 
9:00 AM,0,0,0,0,91%,1031 hPa,12 km,NNE,3.7 km/h		/  ,0,0,	 
9:55 AM,0.0 °C,0,0,0,80%,1031 hPa,0,ENE,5.6 km/h		/ 1.5 m/s,0,N/A,	 
10:00 AM,0,0,0,0,76%,1032 hPa,20 km,ENE,5.6 km/h		/  ,0,0,	 
10:55 AM,1.0 °C,0,0,0,70%,1031 hPa,0,East,7.4 km/h		/ 2.1 m/s,0,N/A,	 
11:00 AM,1 °C,0,0,0,60%,1031 hPa,20 km,East,7.4 km/h		/  ,0,0,	 
11:55 AM,2.0 °C,0,0,0,65%,1030 hPa,0,ESE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
12:00 PM,2 °C,0,0,0,54%,1031 hPa,15 km,ESE,3.7 km/h		/  ,0,0,	 
12:55 PM,4.0 °C,0,0,0,56%,1030 hPa,0,Calm,Calm,0,N/A,	 
1:00 PM,4 °C,0,0,0,46%,1030 hPa,15 km,Calm,Calm,0,0,	 
1:55 PM,4.0 °C,0,0,0,56%,1029 hPa,0,NNW,3.7 km/h		/ 1.0 m/s,0,N/A,	 
2:00 PM,4 °C,0,0,0,44%,1030 hPa,12 km,NNW,3.7 km/h		/  ,0,0,	 
2:55 PM,5.0 °C,0,0,0,53%,1029 hPa,0,Calm,Calm,0,N/A,	 
3:00 PM,5 °C,0,0,0,40%,1029 hPa,12 km,Calm,Calm,0,0,	 
3:55 PM,5.0 °C,0,0,0,57%,1028 hPa,0,South,3.7 km/h		/ 1.0 m/s,0,N/A,	 
4:00 PM,5 °C,0,0,0,43%,1029 hPa,12 km,South,3.7 km/h		/  ,0,0,	 
4:55 PM,4.0 °C,2.8 °C,0,0,61%,1028 hPa,0,WSW,5.6 km/h		/ 1.5 m/s,0,N/A,	 
5:00 PM,4 °C,0,0,0,48%,1029 hPa,10 km,WSW,5.6 km/h		/  ,0,0,	 
5:55 PM,2.0 °C,0.5 °C,0,0,65%,1028 hPa,0,WSW,5.6 km/h		/ 1.5 m/s,0,N/A,	 
6:00 PM,2 °C,0,0,0,57%,1029 hPa,10 km,WSW,5.6 km/h		/  ,0,0,	 
6:55 PM,0.0 °C,0,0,0,75%,1028 hPa,0,Calm,Calm,0,N/A,	 
7:00 PM,0 °C,0,0,0,68%,1029 hPa,10 km,Calm,Calm,0,0,	 
7:55 PM,0,0,0,0,86%,1028 hPa,0,North,7.4 km/h		/ 2.1 m/s,0,N/A,	 
8:00 PM,0,0,0,0,78%,1029 hPa,10 km,North,7.4 km/h		/  ,0,0,	 
8:55 PM,0,0,0,0,93%,1028 hPa,0,North,1.9 km/h		/ 0.5 m/s,0,N/A,	 
9:00 PM,0,0,0,0,88%,1029 hPa,10 km,North,1.9 km/h		/  ,0,0,	 
9:55 PM,0,0,0,0,93%,1028 hPa,0,North,3.7 km/h		/ 1.0 m/s,0,N/A,	 
10:00 PM,0,0,0,0,98%,1029 hPa,10 km,North,3.7 km/h		/  ,0,0,	 
10:55 PM,0,0,0,0,100%,1028 hPa,0,Calm,Calm,0,N/A,	 
11:00 PM,0,0,0,0,96%,1029 hPa,10 km,Calm,Calm,0,0,	 
11:55 PM,0,0,0,0,100%,1028 hPa,0,Calm,Calm,0,N/A,	 
12:00 AM,0,0,0,0,100%,1029 hPa,10 km,Calm,Calm,0,0,	 
12:55 AM,0,0,0,0,100%,1028 hPa,0,Calm,Calm,0,N/A,	 
1:00 AM,0,0,0,0,100%,1029 hPa,10 km,Calm,Calm,0,0,	 
1:55 AM,0,0,0,0,100%,1028 hPa,0,Calm,Calm,0,N/A,	 
2:00 AM,0,0,0,0,100%,1029 hPa,10 km,Calm,Calm,0,0,	 
2:55 AM,0,0,0,0,100%,1027 hPa,8.0 km,SE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
3:00 AM,0,0,0,0,89%,1028 hPa,8 km,SE,3.7 km/h		/  ,0,0,	 
3:55 AM,0,0,0,0,100%,1027 hPa,8.0 km,ESE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
4:00 AM,0,0,0,0,98%,1028 hPa,8 km,ESE,3.7 km/h		/  ,0,0,	 
4:55 AM,0,0,0,0,100%,1027 hPa,7.0 km,North,5.6 km/h		/ 1.5 m/s,0,N/A,	 
5:00 AM,0,0,0,0,98%,1028 hPa,7 km,North,5.6 km/h		/  ,0,0,	 
5:55 AM,0,0,0,0,100%,1027 hPa,7.0 km,North,3.7 km/h		/ 1.0 m/s,0,N/A,	 
6:00 AM,0,0,0,0,98%,1028 hPa,7 km,North,3.7 km/h		/  ,0,0,	 
6:55 AM,0,0,0,0,100%,1026 hPa,7.0 km,North,3.7 km/h		/ 1.0 m/s,0,N/A,	 
7:00 AM,0,0,0,0,100%,1027 hPa,7 km,North,3.7 km/h		/  ,0,0,	 
7:55 AM,0,0,0,0,100%,1026 hPa,7.0 km,North,3.7 km/h		/ 1.0 m/s,0,N/A,	 
8:00 AM,0,0,0,0,100%,1027 hPa,7 km,North,3.7 km/h		/  ,0,0,	 
8:55 AM,0,0,0,0,100%,1027 hPa,8.0 km,NNE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
9:00 AM,0,0,0,0,98%,1027 hPa,8 km,NNE,3.7 km/h		/  ,0,0,	 
9:55 AM,0,0,0,0,86%,1027 hPa,8.0 km,Calm,Calm,0,N/A,	 
10:00 AM,0,0,0,0,81%,1027 hPa,8 km,Calm,Calm,0,0,	 
10:55 AM,2.0 °C,0,0,0,75%,1027 hPa,8.0 km,Calm,Calm,0,N/A,	 
11:00 AM,2 °C,0,0,0,67%,1028 hPa,8 km,Calm,Calm,0,0,	 
11:55 AM,4.0 °C,0,0,0,70%,1027 hPa,8.0 km,ENE,1.9 km/h		/ 0.5 m/s,0,N/A,	 
12:00 PM,4 °C,0,0,0,62%,1027 hPa,8 km,ENE,1.9 km/h		/  ,0,0,	 
12:55 PM,4.0 °C,0,0,0,70%,1026 hPa,8.0 km,ESE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
1:00 PM,4 °C,0,0,0,61%,1026 hPa,8 km,ESE,3.7 km/h		/  ,0,0,	 
1:55 PM,4.0 °C,2.8 °C,0,0,70%,1026 hPa,8.0 km,SW,5.6 km/h		/ 1.5 m/s,0,N/A,	 
2:00 PM,4 °C,0,0,0,61%,1026 hPa,8 km,SW,5.6 km/h		/  ,0,0,	 
2:55 PM,5.0 °C,3.9 °C,0,0.0 °C,70%,1025 hPa,8.0 km,SW,5.6 km/h		/ 1.5 m/s,0,N/A,	 
3:00 PM,5 °C,0,0,0,58%,1026 hPa,8 km,SW,5.6 km/h		/  ,0,0,	 
3:55 PM,5.0 °C,0,0,0,65%,1025 hPa,6.0 km,West,3.7 km/h		/ 1.0 m/s,0,N/A,	 
4:00 PM,5 °C,0,0,0,56%,1026 hPa,6 km,West,3.7 km/h		/  ,0,0,	 
4:55 PM,5.0 °C,0,0,0,65%,1025 hPa,6.0 km,Calm,Calm,0,N/A,	 
5:00 PM,5 °C,0,0,0,53%,1026 hPa,6 km,Calm,Calm,0,0,	 
5:55 PM,3.0 °C,0,0,0,75%,1025 hPa,6.0 km,North,3.7 km/h		/ 1.0 m/s,0,N/A,	 
6:00 PM,3 °C,0,0,0,67%,1026 hPa,6 km,North,3.7 km/h		/  ,0,0,	 
6:55 PM,1.0 °C,0,0,0,87%,1025 hPa,6.0 km,NE,5.6 km/h		/ 1.5 m/s,0,N/A,	 
7:00 PM,1 °C,0,0,0,82%,1026 hPa,6 km,NE,5.6 km/h		/  ,0,0,	 
7:55 PM,0.0 °C,0,0,0,93%,1025 hPa,6.0 km,NNE,5.6 km/h		/ 1.5 m/s,0,N/A,	 
8:00 PM,0,0,0,0,99%,1026 hPa,6 km,NNE,5.6 km/h		/  ,0,0,	 
8:55 PM,0,0,0,0,100%,1026 hPa,6.0 km,Calm,Calm,0,N/A,	 
9:00 PM,0,0,0,0,99%,1026 hPa,6 km,Calm,Calm,0,0,	 
9:55 PM,0,0,0,0,100%,1026 hPa,6.0 km,Calm,Calm,0,N/A,	 
10:00 PM,0,0,0,0,100%,1026 hPa,6 km,Calm,Calm,0,0,	 
10:55 PM,0,0,0,0,100%,1026 hPa,6.0 km,Calm,Calm,0,N/A,	 
11:00 PM,0,0,0,0,100%,1026 hPa,6 km,Calm,Calm,0,0,	 
11:55 PM,0,0,0,0,100%,1026 hPa,6.0 km,NNE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
12:00 AM,0,0,0,0,98%,1026 hPa,6 km,NNE,3.7 km/h		/  ,0,0,	 
12:55 AM,0,0,0,0,100%,1026 hPa,6.0 km,North,5.6 km/h		/ 1.5 m/s,0,N/A,	 
1:00 AM,0,0,0,0,100%,1026 hPa,6 km,North,5.6 km/h		/  ,0,0,	 
1:55 AM,0,0,0,0,100%,1026 hPa,6.0 km,Calm,Calm,0,N/A,	 
2:00 AM,0,0,0,0,100%,1026 hPa,6 km,Calm,Calm,0,0,	 
2:55 AM,0,0,0,0,100%,1025 hPa,6.0 km,Calm,Calm,0,N/A,	 
3:00 AM,0,0,0,0,98%,1026 hPa,6 km,Calm,Calm,0,0,	 
3:55 AM,0,0,0,0,100%,1025 hPa,6.0 km,NNE,5.6 km/h		/ 1.5 m/s,0,N/A,	 
4:00 AM,0,0,0,0,98%,1026 hPa,6 km,NNE,5.6 km/h		/  ,0,0,	 
4:55 AM,0,0,0,0,100%,1025 hPa,6.0 km,Calm,Calm,0,N/A,	 
5:00 AM,0,0,0,0,98%,1026 hPa,6 km,Calm,Calm,0,0,	 
5:55 AM,0,0,0,0,100%,1025 hPa,6.0 km,NE,7.4 km/h		/ 2.1 m/s,0,N/A,	 
6:00 AM,0,0,0,0,98%,1026 hPa,6 km,NE,7.4 km/h		/  ,0,0,	 
6:55 AM,0,0,0,0,100%,1026 hPa,6.0 km,NE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
7:00 AM,0,0,0,0,99%,1026 hPa,6 km,NE,3.7 km/h		/  ,0,0,	 
7:55 AM,0,0,0,0,100%,1026 hPa,2.5 km,NE,5.6 km/h		/ 1.5 m/s,0,N/A,	 
8:00 AM,0,0,0,0,99%,1027 hPa,2.5 km,NE,5.6 km/h		/  ,0,0,	 
8:55 AM,0,0,0,0,100%,1026 hPa,2.8 km,NE,7.4 km/h		/ 2.1 m/s,0,N/A,	 
9:00 AM,0,0,0,0,100%,1027 hPa,2.8 km,NE,7.4 km/h		/  ,0,0,	 
9:55 AM,0.0 °C,0,0,0,93%,1026 hPa,0,NE,7.4 km/h		/ 2.1 m/s,0,N/A,	 
10:00 AM,0 °C,0,0,0,93%,1027 hPa,3.2 km,NE,7.4 km/h		/  ,0,0,	 
10:55 AM,2.0 °C,0.5 °C,0,0,81%,1026 hPa,3.5 km,ENE,5.6 km/h		/ 1.5 m/s,0,N/A,	 
11:00 AM,2 °C,0,0,0,78%,1026 hPa,3.5 km,ENE,5.6 km/h		/  ,0,0,	 
11:55 AM,4.0 °C,0,0,0.0 °C,75%,1026 hPa,4.0 km,NE,1.9 km/h		/ 0.5 m/s,0,N/A,	 
12:00 PM,4 °C,0,0,0 °C,67%,1026 hPa,4.0 km,NE,1.9 km/h		/  ,0,0,	 
12:55 PM,5.0 °C,0,0,0.0 °C,70%,1025 hPa,4.5 km,West,3.7 km/h		/ 1.0 m/s,0,N/A,	 
1:00 PM,5 °C,0,0,0,59%,1026 hPa,4.5 km,West,3.7 km/h		/  ,0,0,	 
1:55 PM,6.0 °C,5.0 °C,0,0.0 °C,66%,1025 hPa,0,WSW,5.6 km/h		/ 1.5 m/s,0,N/A,	 
2:00 PM,6 °C,0,0,0 °C,55%,1025 hPa,4.7 km,WSW,5.6 km/h		/  ,0,0,	 
2:55 PM,6.0 °C,0,0,0.0 °C,66%,1024 hPa,5.0 km,NNW,1.9 km/h		/ 0.5 m/s,0,N/A,	 
3:00 PM,6 °C,0,0,0 °C,52%,1025 hPa,5 km,NNW,1.9 km/h		/  ,0,0,	 
3:55 PM,6.0 °C,0,0,0.0 °C,66%,1024 hPa,5.0 km,East,1.9 km/h		/ 0.5 m/s,0,N/A,	 
4:00 PM,6 °C,0,0,0 °C,53%,1025 hPa,5 km,East,1.9 km/h		/  ,0,0,	 
4:55 PM,6.0 °C,0,0,1.0 °C,70%,1024 hPa,4.5 km,WSW,1.9 km/h		/ 0.5 m/s,0,N/A,	 
5:00 PM,6 °C,0,0,1 °C,62%,1025 hPa,4.5 km,WSW,1.9 km/h		/  ,0,0,	 
5:55 PM,3.0 °C,0,0,0.0 °C,81%,1024 hPa,3.5 km,WNW,1.9 km/h		/ 0.5 m/s,0,N/A,	 
6:00 PM,3 °C,0,0,0 °C,72%,1025 hPa,3.5 km,WNW,1.9 km/h		/  ,0,0,	 
6:55 PM,1.0 °C,0,0,0,87%,1024 hPa,0,NNE,1.9 km/h		/ 0.5 m/s,0,N/A,	 
7:00 PM,1 °C,0,0,0,84%,1025 hPa,3.3 km,NNE,1.9 km/h		/  ,0,0,	 
7:55 PM,0.0 °C,0,0,0,93%,1024 hPa,3.0 km,North,3.7 km/h		/ 1.0 m/s,0,N/A,	 
8:00 PM,0 °C,0,0,0,93%,1025 hPa,3.0 km,North,3.7 km/h		/  ,0,0,	 
8:55 PM,0,0,0,0,100%,1025 hPa,3.0 km,Calm,Calm,0,N/A,	 
9:00 PM,0,0,0,0,100%,1025 hPa,3.0 km,Calm,Calm,0,0,	 
9:55 PM,0,0,0,0,100%,1025 hPa,3.0 km,NW,3.7 km/h		/ 1.0 m/s,0,N/A,	 
10:00 PM,0,0,0,0,100%,1026 hPa,3.0 km,NW,3.7 km/h		/  ,0,0,	 
12:55 AM,0,0,0,0,100%,1025 hPa,3.0 km,West,7.4 km/h		/ 2.1 m/s,0,N/A,	 
1:00 AM,0,0,0,0,100%,1026 hPa,3.0 km,West,7.4 km/h		/  ,0,0,	 
1:55 AM,0,0,0,0,100%,1026 hPa,3.0 km,NW,5.6 km/h		/ 1.5 m/s,0,N/A,	 
2:00 AM,0,0,0,0,100%,1027 hPa,3.0 km,NW,5.6 km/h		/  ,0,0,	 
4:00 AM,0,0,0,0,99%,1026 hPa,2.0 km,NNE,3.7 km/h		/  ,0,0,	 
4:55 AM,0,0,0,0,100%,1024 hPa,2.0 km,NE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
5:00 AM,0,0,0,0,99%,1025 hPa,2.0 km,NE,3.7 km/h		/  ,0,0,	 
5:55 AM,0,0,0,0,100%,1024 hPa,2.0 km,ENE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
6:00 AM,0,0,0,0,99%,1025 hPa,2.0 km,ENE,3.7 km/h		/  ,0,0,	 
6:55 AM,0,0,0,0,100%,1024 hPa,2.0 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,	 
7:00 AM,0,0,0,0,100%,1024 hPa,2.0 km,East,5.6 km/h		/  ,0,0,	 
7:55 AM,0,0,0,0,100%,1024 hPa,1.6 km,NE,5.6 km/h		/ 1.5 m/s,0,N/A,	 
8:00 AM,0,0,0,0,100%,1024 hPa,1.6 km,NE,5.6 km/h		/  ,0,0,	 
8:55 AM,0,0,0,0,100%,1024 hPa,1.6 km,ENE,7.4 km/h		/ 2.1 m/s,0,N/A,	 
9:00 AM,0,0,0,0,99%,1025 hPa,1.6 km,ENE,7.4 km/h		/  ,0,0,	 
9:55 AM,0,0,0,0,100%,1024 hPa,1.8 km,ENE,7.4 km/h		/ 2.1 m/s,0,N/A,	 
10:00 AM,0,0,0,0,100%,1025 hPa,1.8 km,ENE,7.4 km/h		/  ,0,0,	 
10:55 AM,2.0 °C,0,0,0.0 °C,87%,1024 hPa,2.2 km,East,7.4 km/h		/ 2.1 m/s,0,N/A,	 
11:00 AM,2 °C,0,0,0,77%,1025 hPa,2.2 km,East,7.4 km/h		/  ,0,0,	 
11:55 AM,4.0 °C,0,0,0.0 °C,75%,1024 hPa,2.2 km,SE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
12:00 PM,4 °C,0,0,0,66%,1024 hPa,2.2 km,SE,3.7 km/h		/  ,0,0,	 
12:55 PM,4.0 °C,2.1 °C,0,0.0 °C,75%,1023 hPa,2.2 km,SE,7.4 km/h		/ 2.1 m/s,0,N/A,	 
1:00 PM,4 °C,0,0,0,63%,1024 hPa,2.2 km,SE,7.4 km/h		/  ,0,0,	 
1:55 PM,5.0 °C,3.9 °C,0,0.0 °C,70%,1022 hPa,2.2 km,SE,5.6 km/h		/ 1.5 m/s,0,N/A,	 
2:00 PM,5 °C,0,0,0,61%,1023 hPa,2.2 km,SE,5.6 km/h		/  ,0,0,	 
2:55 PM,6.0 °C,5.0 °C,0,0.0 °C,66%,1022 hPa,2.0 km,South,5.6 km/h		/ 1.5 m/s,0,N/A,	 
3:00 PM,6 °C,0,0,0 °C,60%,1023 hPa,2.0 km,South,5.6 km/h		/  ,0,0,	 
3:55 PM,5.0 °C,0,0,0.0 °C,70%,1022 hPa,1.6 km,SSE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
4:00 PM,5 °C,0,0,0 °C,61%,1023 hPa,1.6 km,SSE,3.7 km/h		/  ,0,0,	 
4:55 PM,4.0 °C,0,0,0.0 °C,75%,1022 hPa,1.5 km,Calm,Calm,0,N/A,	 
5:00 PM,4 °C,0,0,0 °C,70%,1023 hPa,1.5 km,Calm,Calm,0,0,	 
5:55 PM,3.0 °C,0,0,0,75%,1022 hPa,1.2 km,ESE,3.7 km/h		/ 1.0 m/s,0,N/A,	 
6:00 PM,3 °C,0,0,0,65%,1023 hPa,1.2 km,ESE,3.7 km/h		/  ,0,0,	 
6:55 PM,3.0 °C,1.6 °C,0,1.0 °C,87%,1022 hPa,1.0 km,ESE,5.6 km/h		/ 1.5 m/s,0,N/A,	 
7:00 PM,3 °C,0,0,1 °C,83%,1023 hPa,1.0 km,ESE,5.6 km/h		/  ,0,0,	 
7:55 PM,3.0 °C,0,0,1.0 °C,87%,1022 hPa,1.4 km,NNE,1.9 km/h		/ 0.5 m/s,0,N/A,	 
8:00 PM,3 °C,0,0,1 °C,82%,1023 hPa,1.4 km,NNE,1.9 km/h		/  ,0,0,	 
8:55 PM,3.0 °C,0,0,2.0 °C,93%,1022 hPa,1.8 km,East,1.9 km/h		/ 0.5 m/s,0,N/A,	 
9:00 PM,3 °C,0,0,2 °C,86%,1023 hPa,1.8 km,East,1.9 km/h		/  ,0,0,	 
9:55 PM,3.0 °C,1.6 °C,0,2.0 °C,93%,1022 hPa,2.0 km,NNE,5.6 km/h		/ 1.5 m/s,0,N/A,	 
10:00 PM,3 °C,0,0,2 °C,87%,1023 hPa,2.0 km,NNE,5.6 km/h		/  ,0,0,	 
10:55 PM,3.0 °C,1.0 °C,0,1.0 °C,87%,1022 hPa,2.0 km,NNE,7.4 km/h		/ 2.1 m/s,0,N/A,	 
11:00 PM,3 °C,0,0,1 °C,87%,1023 hPa,2.0 km,NNE,7.4 km/h		/  ,0,0,	 
11:55 PM,3.0 °C,1.6 °C,0,1.0 °C,87%,1022 hPa,2.0 km,ENE,5.6 km/h		/ 1.5 m/s,0,N/A,	 
12:00 AM,5 °C,0,0,4 °C,96%,1023 hPa,0.4 km,Calm,Calm,0,0,
12:55 AM,5.0 °C,0,0,4.0 °C,93%,1022 hPa,0.3 km,Calm,Calm,0,N/A,
1:00 AM,5 °C,0,0,4 °C,96%,1023 hPa,0.3 km,Calm,Calm,0,0,
1:55 AM,5.0 °C,0,0,4.0 °C,93%,1022 hPa,0.5 km,Calm,Calm,0,N/A,
2:00 AM,5 °C,0,0,4 °C,96%,1023 hPa,0.5 km,Calm,Calm,0,0,
3:55 AM,5.0 °C,0,0,4.0 °C,93%,1022 hPa,0.5 km,Calm,Calm,0,N/A,
4:00 AM,5 °C,0,0,4 °C,96%,1022 hPa,0.5 km,Calm,Calm,0,0,
4:55 AM,5.0 °C,0,0,4.0 °C,93%,1022 hPa,0.5 km,Calm,Calm,0,N/A,
5:00 AM,5 °C,0,0,4 °C,96%,1022 hPa,0.5 km,Calm,Calm,0,0,
5:55 AM,5.0 °C,3.9 °C,0,4.0 °C,93%,1022 hPa,0.5 km,NNE,5.6 km/h		/ 1.5 m/s,0,N/A,
6:00 AM,5 °C,0,0,4 °C,96%,1022 hPa,0.5 km,NNE,5.6 km/h		/  ,0,0,
6:55 AM,5.0 °C,0,0,4.0 °C,93%,1022 hPa,0.7 km,Calm,Calm,0,N/A,
7:00 AM,5 °C,0,0,4 °C,96%,1022 hPa,0.7 km,Calm,Calm,0,0,
7:55 AM,5.0 °C,0,0,4.0 °C,93%,1022 hPa,0.3 km,Calm,Calm,0,N/A,
8:00 AM,5 °C,0,0,4 °C,96%,1022 hPa,0.3 km,Calm,Calm,0,0,
8:55 AM,5.0 °C,3.9 °C,0,4.0 °C,93%,1022 hPa,0.4 km,NNW,5.6 km/h		/ 1.5 m/s,0,N/A,
9:00 AM,5 °C,0,0,4 °C,96%,1023 hPa,0.4 km,NNW,5.6 km/h		/  ,0,0,
9:55 AM,5.0 °C,0,0,4.0 °C,93%,1022 hPa,0.6 km,South,1.9 km/h		/ 0.5 m/s,0,N/A,
10:00 AM,5 °C,0,0,4 °C,93%,1023 hPa,0.6 km,South,1.9 km/h		/  ,0,0,
11:00 AM,6 °C,0,0,4 °C,85%,1023 hPa,1.2 km,NNE,5.6 km/h		/  ,0,0,
11:55 AM,7.0 °C,6.2 °C,0,5.0 °C,87%,1022 hPa,1.2 km,SSE,5.6 km/h		/ 1.5 m/s,0,N/A,
12:00 PM,7 °C,0,0,5 °C,83%,1022 hPa,1.2 km,SSE,5.6 km/h		/  ,0,0,
12:55 PM,7.0 °C,6.2 °C,0,5.0 °C,87%,1021 hPa,1.2 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,
1:00 PM,7 °C,0,0,5 °C,83%,1022 hPa,1.2 km,East,5.6 km/h		/  ,0,0,
1:55 PM,7.0 °C,0,0,6.0 °C,93%,1020 hPa,1.2 km,East,3.7 km/h		/ 1.0 m/s,0,N/A,
2:00 PM,7 °C,0,0,6 °C,86%,1021 hPa,1.2 km,East,3.7 km/h		/  ,0,0,
2:55 PM,7.0 °C,6.2 °C,0,6.0 °C,93%,1020 hPa,1.5 km,ENE,5.6 km/h		/ 1.5 m/s,0,N/A,
3:00 PM,7 °C,0,0,6 °C,85%,1020 hPa,1.5 km,ENE,5.6 km/h		/  ,0,0,
3:55 PM,7.0 °C,6.2 °C,0,6.0 °C,93%,1019 hPa,1.5 km,NE,5.6 km/h		/ 1.5 m/s,0,N/A,
4:00 PM,7 °C,0,0,6 °C,88%,1020 hPa,1.5 km,NE,5.6 km/h		/  ,0,0,
4:55 PM,7.0 °C,6.2 °C,0,5.0 °C,87%,1019 hPa,1.5 km,ESE,5.6 km/h		/ 1.5 m/s,0,N/A,
5:00 PM,7 °C,0,0,6 °C,85%,1020 hPa,1.5 km,ESE,5.6 km/h		/  ,0,0,
5:55 PM,7.0 °C,0,0,5.0 °C,87%,1019 hPa,1.5 km,East,3.7 km/h		/ 1.0 m/s,0,N/A,
6:00 PM,7 °C,0,0,6 °C,85%,1020 hPa,1.5 km,East,3.7 km/h		/  ,0,0,
7:00 PM,7 °C,0,0,6 °C,87%,1020 hPa,1.5 km,Calm,Calm,0,0,
7:55 PM,7.0 °C,0,0,6.0 °C,93%,1020 hPa,1.2 km,NNE,3.7 km/h		/ 1.0 m/s,0,N/A,
8:00 PM,7 °C,0,0,6 °C,89%,1020 hPa,1.2 km,NNE,3.7 km/h		/  ,0,0,
8:55 PM,7.0 °C,0,0,6.0 °C,93%,1019 hPa,0.9 km,NNE,3.7 km/h		/ 1.0 m/s,0,N/A,
9:00 PM,7 °C,0,0,6 °C,92%,1020 hPa,0.9 km,NNE,3.7 km/h		/  ,0,0,
9:55 PM,7.0 °C,0,0,6.0 °C,93%,1019 hPa,0.9 km,NE,3.7 km/h		/ 1.0 m/s,0,N/A,
10:00 PM,7 °C,0,0,6 °C,90%,1020 hPa,0.9 km,NE,3.7 km/h		/  ,0,0,
10:55 PM,7.0 °C,0,0,6.0 °C,93%,1019 hPa,0.8 km,Calm,Calm,0,N/A,
11:00 PM,7 °C,0,0,6 °C,90%,1020 hPa,0.8 km,Calm,Calm,0,0,
12:00 AM,7 °C,0,0,6 °C,92%,1019 hPa,0.6 km,Calm,Calm,0,0,
12:55 AM,7.0 °C,0,0,6.0 °C,93%,1018 hPa,0.6 km,Calm,Calm,0,N/A,
1:00 AM,7 °C,0,0,6 °C,92%,1019 hPa,0.6 km,Calm,Calm,0,0,
1:55 AM,7.0 °C,0,0,6.0 °C,93%,1018 hPa,0.5 km,Calm,Calm,0,N/A,Fog
2:00 AM,7 °C,0,0,6 °C,92%,1018 hPa,0.5 km,Calm,Calm,0,0,Fog
